Data,Totale
2020-02-25,1863
2020-02-26,1808
2020-02-27,1724
2020-02-28,1805
2020-02-29,1743
2020-03-01,1787
2020-03-02,1887
2020-03-03,1905
2020-03-04,1770
2020-03-05,1928
2020-03-06,2055
2020-03-07,1986
2020-03-08,2042
2020-03-09,2246
2020-03-10,2337
2020-03-11,2327
2020-03-12,2446
2020-03-13,2574
2020-03-14,2565
2020-03-15,2542
2020-03-16,2623
2020-03-17,2735
2020-03-18,2939
2020-03-19,2969
2020-03-20,3051
2020-03-21,3143
2020-03-22,3119
2020-03-23,3149
2020-03-24,3096
2020-03-25,3140
2020-03-26,3133
2020-03-27,3200
2020-03-28,3167
2020-03-29,2983
2020-03-30,3006
2020-03-31,2773
2020-04-01,2751
2020-04-02,2697
2020-04-03,2643
2020-04-04,2599
2020-04-05,2535
2020-04-06,2524
2020-04-07,2507
2020-04-08,2512
2020-04-09,2374
2020-04-10,2423
2020-04-11,2411
2020-04-12,2304
2020-04-13,2370
2020-04-14,2262
2020-04-15,2132
2020-04-16,2020
2020-04-17,2067
2020-04-18,2065
2020-04-19,2000
2020-04-20,2037
2020-04-21,1883
2020-04-22,1832
2020-04-23,1797
2020-04-24,1765
2020-04-25,1791
2020-04-26,1735
2020-04-27,1752
2020-04-28,1702
2020-04-29,1664
2020-04-30,1539
